,s,t,method,hash,k,cost,factor,portfolio,infos
14306,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;125.871;;132.165;;137.356;;140.916;;146.474;;150.325;;156.279]
14307,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,118.93144603214584,1.003542040276183,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;125.871;;132.165;;137.356;;140.916;;146.474;;150.325;;156.279]
14308,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;131.865;;139.296;;149.532;;158.154;;167.744;;176.603;;187.473]
14309,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,118.7025775143472,1.001610850612143,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;131.865;;139.296;;149.532;;158.154;;167.744;;176.603;;187.473]
14310,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-133-0-39-57],[119.877;;138.925;;152.740;;175.483;;184.263;;216.880;;227.225;;263.367]
14311,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,118.8028626642199,1.0024570554408092,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-133-0-39-57],[119.877;;138.925;;152.740;;175.483;;184.263;;216.880;;227.225;;263.367]
14312,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;142.628;;167.794;;192.873;;224.443;;259.684;;308.697;;353.484]
14313,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,118.69057418291436,1.0015095666530378,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;142.628;;167.794;;192.873;;224.443;;259.684;;308.697;;353.484]
14314,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;146.331;;178.126;;217.034;;261.983;;319.817;;402.309;;492.580]
14315,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,8,118.69057418291436,1.0015095666530378,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;146.331;;178.126;;217.034;;261.983;;319.817;;402.309;;492.580]
14316,61,31,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,7,118.54678993544212,1.0002963169879422,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-132-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-102-17],[+1.15%;;+0.35%;;+0.22%;;+0.13%;;+0.05%;;+0.04%;;+0.03%]
14317,61,31,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,7,118.5514451105301,1.0003355972965695,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-132-81-121;a67-69-143-14-12-64-125-62-60-123-132-81-121],[+1.15% | f=0.826;;+0.35% | f=0.056;;+0.23% | f=0.050;;+0.13% | f=0.035;;+0.05% | f=0.008;;+0.04% | f=0.004;;+0.03% | f=0.004]
14318,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.93144603214584,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;125.871;;132.165;;137.356;;140.916;;146.474;;150.325]
14319,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.93144603214584,1.0035420402761832,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;125.871;;132.165;;137.356;;140.916;;146.474;;150.325]
14320,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.7025775143472,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57],[119.877;;131.865;;139.296;;149.532;;158.154;;167.744;;176.603]
14321,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.7025775143472,1.001610850612143,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57],[119.877;;131.865;;139.296;;149.532;;158.154;;167.744;;176.603]
14322,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.81551055565278,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-7-87-127-94-93-81-121],[119.877;;138.925;;152.740;;175.483;;184.263;;216.880;;227.225]
14323,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.81551055565278,1.002563778189058,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-7-87-127-94-93-81-121],[119.877;;138.925;;152.740;;175.483;;184.263;;216.880;;227.225]
14324,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.69057418291436,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121],[119.877;;142.628;;167.794;;192.873;;224.443;;259.684;;308.697]
14325,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.69057418291436,1.0015095666530378,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121],[119.877;;142.628;;167.794;;192.873;;224.443;;259.684;;308.697]
14326,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.69057418291436,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121],[119.877;;146.331;;178.126;;217.034;;261.983;;319.817;;402.309]
14327,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,7,118.69057418291436,1.0015095666530378,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17;a67-69-79-118-33-148-4-94-93-81-121],[119.877;;146.331;;178.126;;217.034;;261.983;;319.817;;402.309]
14328,61,31,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,6,118.55934672839815,1.000402271048393,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-132-81-121],[+1.15%;;+0.35%;;+0.22%;;+0.13%;;+0.05%;;+0.04%]
14329,61,31,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,6,118.56068889711574,1.0004135962510892,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-132-81-121],[+1.15% | f=0.826;;+0.35% | f=0.056;;+0.23% | f=0.050;;+0.13% | f=0.035;;+0.05% | f=0.008;;+0.04% | f=0.004]
14330,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.93144603214584,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;125.871;;132.165;;137.356;;140.916;;146.474]
14331,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.93144603214584,1.0035420402761832,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;125.871;;132.165;;137.356;;140.916;;146.474]
14332,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.83567831936806,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121],[119.877;;131.865;;139.296;;149.532;;158.154;;167.744]
14333,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.83567831936806,1.0027339535246975,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121],[119.877;;131.865;;139.296;;149.532;;158.154;;167.744]
14334,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.82469655816205,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-114-109-62-60-123-0-39-102-17],[119.877;;138.925;;152.740;;175.483;;184.263;;216.880]
14335,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.82469655816205,1.0026412895622707,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-114-109-62-60-123-0-39-102-17],[119.877;;138.925;;152.740;;175.483;;184.263;;216.880]
14336,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.69057418291436,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17],[119.877;;142.628;;167.794;;192.873;;224.443;;259.684]
14337,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.69057418291436,1.0015095666530378,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17],[119.877;;142.628;;167.794;;192.873;;224.443;;259.684]
14338,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.69057418291436,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17],[119.877;;146.331;;178.126;;217.034;;261.983;;319.817]
14339,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,6,118.69057418291436,1.0015095666530378,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121;a67-69-143-14-135-114-109-62-60-123-0-39-102-17],[119.877;;146.331;;178.126;;217.034;;261.983;;319.817]
14340,61,31,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,5,118.57467102865508,1.0005315773005132,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121],[+1.15%;;+0.35%;;+0.22%;;+0.13%;;+0.05%]
14341,61,31,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,5,118.57467102865508,1.0005315773005137,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-79-118-33-148-4-94-93-81-121],[+1.15% | f=0.826;;+0.35% | f=0.056;;+0.23% | f=0.050;;+0.13% | f=0.035;;+0.05% | f=0.008]
14342,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.93144603214584,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;125.871;;132.165;;137.356;;140.916]
14343,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.93144603214584,1.0035420402761832,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;125.871;;132.165;;137.356;;140.916]
14344,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.93144603214584,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;131.865;;139.296;;149.532;;158.154]
14345,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.93144603214584,1.0035420402761832,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;131.865;;139.296;;149.532;;158.154]
14346,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.83567831936806,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;138.925;;152.740;;175.483;;184.263]
14347,61,31,penalised djikstra(1.2),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.83567831936806,1.0027339535246975,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;138.925;;152.740;;175.483;;184.263]
14348,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.69339151183796,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121],[119.877;;142.628;;167.794;;192.873;;224.443]
14349,61,31,penalised djikstra(1.3),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.69339151183796,1.0015333392389305,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121],[119.877;;142.628;;167.794;;192.873;;224.443]
14350,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.69339151183796,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121],[119.877;;146.331;;178.126;;217.034;;261.983]
14351,61,31,penalised djikstra(1.4),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,5,118.69339151183796,1.0015333392389305,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-79-118-33-148-4-94-93-81-121;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-79-118-33-7-87-127-94-93-81-121],[119.877;;146.331;;178.126;;217.034;;261.983]
14352,61,31,greedy,c539c10233e857faac14ba4e7c580b9914d39c989616057b920cb8ce3825cb6d,4,118.66120752056482,1.0012617711268454,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57],[+1.15%;;+0.35%;;+0.22%;;+0.13%]
14353,61,31,most frequent shortest paths,120d5c6e56ceb65e9f5418ea9b966d31319dadb98731c6602535ded982afe2e2,4,118.66120752056482,1.0012617711268457,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-55-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-133-0-39-57],[+1.15% | f=0.826;;+0.35% | f=0.056;;+0.23% | f=0.050;;+0.13% | f=0.035]
14354,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,4,118.93144603214584,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;125.871;;132.165;;137.356]
14355,61,31,penalised djikstra(1.05),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,4,118.93144603214584,1.0035420402761832,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57],[119.877;;125.871;;132.165;;137.356]
14356,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,4,118.93144603214584,,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;131.865;;139.296;;149.532]
14357,61,31,penalised djikstra(1.1),d553817d1ebc55a7a549cfaa1bb69edb1bd7632a8949930debf9dae26fe3a38c,4,118.93144603214584,1.0035420402761832,[a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-135-22-127-94-93-81-121;a67-69-143-14-12-64-125-62-60-123-0-39-57;a67-69-143-14-135-22-127-94-93-81-121],[119.877;;131.865;;139.296;;149.532]
